name,position,team,total_points,was_home,GW,strength,enemy_strength_ovr,enemy_attack_ovr,enemy_defence_ovr,bps_last5_mean,clean_sheets_last5_mean,clearances_blocks_interceptions_last5_mean,creativity_last5_mean,defensive_contribution_last5_mean,expected_goal_involvements_last5_mean,expected_goals_conceded_last5_mean,goals_conceded_last5_mean,goals_scored_last5_mean,ict_index_last5_mean,influence_last5_mean,recoveries_last5_mean,tackles_last5_mean,threat_last5_mean,yellow_cards_last5_mean,minutes_last5_mean
Konstantinos Mavropanos,0,West Ham,3,1,13,4,1230,1170,1290,10.4,0.2,10.6,0.54,11.0,0.09,1.57,1.6,0.0,3.5,23.6,3.2,0.4,11.0,0.2,90.0
Konstantinos Mavropanos,0,West Ham,4,0,14,3,1205,1150,1260,8.0,0.0,10.6,0.54,11.8,0.08,1.67,2.0,0.0,3.66,25.64,3.6,1.2,10.6,0.2,90.0
Konstantinos Mavropanos,0,West Ham,4,0,15,3,1160,1110,1210,9.6,0.0,10.6,0.58,11.8,0.08,1.72,1.6,0.0,3.78,25.96,3.6,1.2,11.4,0.2,90.0
Konstantinos Mavropanos,0,West Ham,1,1,16,3,1145,1150,1140,9.2,0.0,11.4,0.72,12.4,0.13,1.63,1.4,0.0,3.76,26.08,3.6,1.0,10.8,0.2,90.0
Konstantinos Mavropanos,0,West Ham,1,0,20,3,1085,1050,1120,8.8,0.0,11.8,0.7,13.0,0.1,1.62,1.8,0.0,3.54,26.72,4.0,1.2,8.0,0.0,90.0
Konstantinos Mavropanos,0,West Ham,2,1,21,3,1100,1100,1100,7.6,0.0,8.6,1.32,10.2,0.11,1.44,2.0,0.0,3.4,22.64,4.4,1.6,10.0,0.0,90.0
Konstantinos Mavropanos,0,West Ham,4,0,22,3,1175,1150,1200,6.2,0.0,9.0,1.4,10.6,0.12,1.47,2.0,0.0,3.42,23.16,4.4,1.6,9.6,0.2,90.0
Konstantinos Mavropanos,0,West Ham,2,1,23,3,1100,1100,1100,6.8,0.0,9.8,1.34,11.6,0.16,1.45,2.0,0.0,3.82,23.04,4.8,1.8,13.8,0.2,90.0
Konstantinos Mavropanos,0,West Ham,3,0,24,3,1190,1160,1220,5.6,0.0,8.2,1.12,10.0,0.08,1.21,2.0,0.0,2.78,18.32,4.4,1.8,8.4,0.2,90.0
Kristoffer Ajer,0,Brentford,1,0,10,3,1205,1150,1260,15.0,0.33,4.33,0.9,7.33,0.1,1.03,1.0,0.0,2.4,12.8,2.0,3.0,10.33,0.0,90.0
Kristoffer Ajer,0,Brentford,4,0,12,3,1160,1110,1210,11.75,0.25,4.75,1.02,7.75,0.11,0.94,1.25,0.0,3.25,14.5,1.5,3.0,17.0,0.0,90.0
Kristoffer Ajer,0,Brentford,1,0,14,5,1375,1400,1350,10.4,0.2,5.4,0.88,8.2,0.09,0.97,1.2,0.0,2.96,14.64,2.2,2.8,14.0,0.0,87.8
Kristoffer Ajer,0,Brentford,-1,0,15,3,1175,1150,1200,8.4,0.2,5.6,0.82,8.0,0.09,1.16,1.4,0.0,2.9,13.32,2.4,2.4,14.8,0.0,87.8
Kristoffer Ajer,0,Brentford,4,1,18,3,1150,1100,1200,1.8,0.0,5.0,0.7,7.0,0.05,1.37,1.8,0.0,2.32,10.64,1.8,2.0,11.8,0.2,78.8
Kristoffer Ajer,0,Brentford,9,1,19,3,1165,1130,1200,1.8,0.0,8.2,0.7,9.8,0.08,1.53,1.6,0.0,2.88,16.96,2.2,1.6,11.2,0.2,78.8
Kristoffer Ajer,0,Brentford,3,0,20,3,1130,1130,1130,7.2,0.2,9.6,0.64,10.8,0.05,1.59,1.2,0.0,2.5,20.56,3.0,1.2,3.8,0.2,78.8
Kristoffer Ajer,0,Brentford,6,1,21,3,1100,1100,1100,7.8,0.2,10.0,0.64,11.0,0.05,1.55,1.4,0.0,2.56,21.68,2.8,1.0,3.4,0.2,81.0
Kristoffer Ajer,0,Brentford,1,0,22,3,1190,1160,1220,12.2,0.4,10.2,0.62,11.4,0.05,1.54,1.0,0.0,2.56,22.04,2.4,1.2,3.0,0.2,81.0
Kristoffer Ajer,0,Brentford,1,1,23,3,1100,1100,1100,15.2,0.4,11.4,0.68,12.6,0.05,1.58,1.0,0.0,2.92,25.08,3.4,1.2,3.4,0.0,90.0
Kristoffer Ajer,0,Brentford,7,0,24,3,1185,1170,1200,12.6,0.4,7.4,0.58,8.6,0.01,1.09,1.0,0.0,2.08,18.04,2.8,1.2,2.0,0.0,79.2
Kyle Walker,0,Burnley,2,1,4,4,1230,1170,1290,7.33,0.33,5.0,2.43,6.33,0.05,2.24,2.0,0.0,1.6,13.0,4.33,1.33,0.33,0.33,90.0
Kyle Walker,0,Burnley,2,1,5,3,1100,1100,1100,7.0,0.25,4.5,2.02,5.75,0.04,2.29,1.75,0.0,1.42,11.9,3.5,1.25,0.25,0.25,90.0
Kyle Walker,0,Burnley,-1,0,6,4,1305,1230,1380,7.6,0.2,5.0,2.3,6.4,0.03,2.05,1.6,0.0,1.66,13.56,4.2,1.4,0.6,0.2,90.0
Kyle Walker,0,Burnley,1,0,7,3,1185,1170,1200,5.0,0.2,5.0,2.56,6.6,0.04,2.0,2.0,0.0,1.82,14.2,4.8,1.6,1.2,0.4,90.0
Kyle Walker,0,Burnley,14,1,8,3,1095,1080,1110,-0.8,0.0,4.0,2.68,6.0,0.05,2.12,2.4,0.0,1.86,13.24,4.6,2.0,2.6,0.4,90.0
Kyle Walker,0,Burnley,3,0,9,3,1085,1050,1120,7.8,0.2,5.4,4.82,7.0,0.06,1.92,1.8,0.0,2.5,17.64,5.6,1.6,2.6,0.2,90.0
Kyle Walker,0,Burnley,1,1,10,5,1300,1340,1260,9.0,0.2,7.4,5.12,9.4,0.07,1.93,2.0,0.0,2.9,21.28,6.6,2.0,2.6,0.2,90.0
Kyle Walker,0,Burnley,0,0,11,3,1075,1050,1100,7.8,0.2,6.2,4.88,8.6,0.06,2.19,2.2,0.0,2.62,19.16,6.4,2.4,2.2,0.2,90.0
Kyle Walker,0,Burnley,0,1,12,3,1180,1140,1220,12.2,0.2,6.4,7.74,8.8,0.07,2.39,1.8,0.0,3.1,22.0,6.6,2.4,1.4,0.2,90.0
Kyle Walker,0,Burnley,3,0,13,3,1175,1110,1240,13.6,0.2,7.2,10.36,9.6,0.06,2.46,1.8,0.0,3.34,23.16,6.2,2.4,0.0,0.4,90.0
Kyle Walker,0,Burnley,2,1,14,3,1165,1150,1180,7.2,0.0,6.6,7.62,9.6,0.03,2.55,2.4,0.0,2.78,20.2,5.4,3.0,0.0,0.4,90.0
Kyle Walker,0,Burnley,0,0,15,3,1220,1180,1260,6.0,0.0,5.2,7.82,7.8,0.03,2.16,2.2,0.0,2.56,17.32,5.2,2.6,0.4,0.4,90.0
Kyle Walker,0,Burnley,2,0,17,3,1220,1240,1200,4.2,0.0,5.2,7.54,7.0,0.03,2.03,2.2,0.0,2.36,15.56,5.2,1.8,0.4,0.6,90.0
Kyle Walker,0,Burnley,6,1,18,3,1100,1110,1090,3.8,0.0,4.8,4.62,6.6,0.02,1.64,1.8,0.0,1.74,11.84,4.2,1.8,0.8,0.4,87.2
Kyle Walker,0,Burnley,0,1,19,3,1160,1170,1150,6.6,0.2,4.2,4.1,5.4,0.02,1.47,1.4,0.0,1.64,10.52,3.8,1.2,1.6,0.2,87.2
Kyle Walker,0,Burnley,0,0,20,3,1160,1110,1210,5.4,0.2,3.4,4.2,4.6,0.02,1.32,1.4,0.0,1.64,10.36,4.0,1.2,1.6,0.4,87.2
Kyle Walker,0,Burnley,1,1,21,3,1135,1100,1170,3.0,0.2,2.4,3.78,3.4,0.01,1.49,1.6,0.0,1.34,8.24,3.8,1.0,1.2,0.6,87.2
Kyle Walker,0,Burnley,2,0,22,4,1265,1210,1320,3.8,0.2,3.0,3.94,4.0,0.02,1.65,1.6,0.0,1.46,9.28,2.6,1.0,1.2,0.4,87.2
Kyle Walker,0,Burnley,4,1,23,3,1165,1130,1200,4.2,0.2,3.0,3.96,4.0,0.02,2.07,1.6,0.0,1.6,11.0,2.6,1.0,0.8,0.4,90.0
Kyle Walker,0,Burnley,0,0,24,3,1145,1120,1170,5.4,0.0,3.8,9.28,4.8,0.06,2.31,2.0,0.0,2.62,16.76,3.8,1.0,0.0,0.4,90.0
Kyle Walker-Peters,0,West Ham,1,0,6,3,1130,1130,1130,15.0,0.33,2.67,6.97,4.67,0.05,1.44,1.67,0.0,3.1,15.27,4.67,2.0,8.67,0.0,90.0
Kyle Walker-Peters,0,West Ham,1,1,8,3,1135,1100,1170,12.5,0.25,2.75,11.2,4.75,0.04,1.27,1.5,0.0,3.22,14.4,4.25,2.0,6.5,0.25,90.0
Kyle Walker-Peters,0,West Ham,3,0,17,4,1305,1230,1380,10.0,0.2,3.0,9.12,4.6,0.03,1.3,1.4,0.0,2.68,12.32,3.6,1.6,5.2,0.2,81.0
Kyle Walker-Peters,0,West Ham,2,1,18,3,1090,1080,1100,5.0,0.0,3.4,9.12,5.4,0.03,1.58,2.0,0.0,2.64,11.76,3.2,2.0,5.2,0.2,81.0
Kyle Walker-Peters,0,West Ham,1,1,19,3,1150,1090,1210,7.6,0.0,3.6,7.44,6.2,0.05,1.64,1.6,0.0,2.66,13.8,2.8,2.6,5.2,0.2,81.0
Kyle Walker-Peters,0,West Ham,3,0,20,3,1085,1050,1120,6.2,0.0,3.8,6.74,6.8,0.02,1.76,1.6,0.0,2.08,12.76,3.0,3.0,1.2,0.2,79.4
Kyle Walker-Peters,0,West Ham,0,1,21,3,1100,1100,1100,7.6,0.0,3.8,5.24,7.8,0.03,1.98,2.0,0.0,2.3,15.72,3.0,4.0,2.0,0.0,79.4
Ladislav Krejcí,0,Wolves,2,1,7,3,1150,1090,1210,9.67,0.0,3.33,13.43,5.33,0.32,0.97,1.67,0.33,5.07,25.67,2.67,2.0,11.33,0.33,90.0
Ladislav Krejcí,0,Wolves,-1,0,8,3,1145,1120,1170,11.0,0.0,3.75,10.38,6.0,0.24,1.01,1.5,0.25,4.82,24.5,2.5,2.25,13.25,0.25,90.0
Ladislav Krejcí,0,Wolves,4,1,9,3,1055,1010,1100,10.2,0.0,4.8,11.94,6.6,0.21,0.94,1.6,0.2,5.26,24.96,2.6,1.8,15.6,0.2,90.0
Ladislav Krejcí,0,Wolves,1,0,10,3,1130,1140,1120,11.0,0.0,5.8,11.58,7.4,0.33,0.92,2.0,0.2,6.12,31.44,3.4,1.6,18.2,0.0,90.0
Ladislav Krejcí,0,Wolves,1,0,11,3,1190,1160,1220,9.6,0.0,6.4,9.2,7.2,0.21,1.1,2.0,0.0,5.38,25.92,3.2,0.8,18.6,0.0,90.0
Ladislav Krejcí,0,Wolves,1,1,12,3,1165,1150,1180,7.0,0.0,7.4,6.98,8.2,0.19,1.59,2.4,0.0,4.88,26.2,3.4,0.8,15.6,0.0,90.0
Ladislav Krejcí,0,Wolves,1,1,15,3,1135,1100,1170,4.8,0.0,8.0,6.8,8.2,0.32,1.59,2.6,0.0,4.5,25.6,3.0,0.2,12.6,0.0,86.8
Ladislav Krejcí,0,Wolves,2,0,16,5,1375,1400,1350,1.8,0.0,8.0,5.82,8.6,0.32,2.28,3.0,0.0,3.84,22.76,2.6,0.6,9.8,0.2,86.8
Ladislav Krejcí,0,Wolves,1,1,17,3,1135,1100,1170,-0.2,0.0,6.6,3.32,7.4,0.16,2.19,2.6,0.0,2.58,15.2,1.4,0.8,7.2,0.2,84.6
Ladislav Krejcí,0,Wolves,1,0,18,4,1265,1210,1320,1.4,0.0,7.0,3.2,7.8,0.15,2.17,2.4,0.0,2.02,13.16,2.0,0.8,3.8,0.2,84.6
Ladislav Krejcí,0,Wolves,8,0,19,3,1205,1150,1260,2.8,0.0,6.0,5.58,7.0,0.16,1.81,2.2,0.0,2.1,12.0,2.2,1.0,3.4,0.2,84.6
Ladislav Krejcí,0,Wolves,6,1,20,3,1075,1050,1100,5.8,0.0,5.0,5.96,6.0,0.1,1.75,2.0,0.2,3.48,18.2,2.4,1.0,10.6,0.2,87.8
Ladislav Krejcí,0,Wolves,2,0,21,3,1130,1130,1130,13.6,0.2,4.4,3.36,5.4,0.1,0.98,1.2,0.2,3.4,18.84,2.8,1.0,11.8,0.0,87.8
Ladislav Krejcí,0,Wolves,6,1,22,3,1160,1170,1150,14.6,0.2,5.0,4.2,5.8,0.11,0.94,1.2,0.2,3.92,21.48,3.2,0.8,13.4,0.0,85.4
Ladislav Krejcí,0,Wolves,1,0,23,4,1305,1230,1380,16.8,0.4,4.8,4.18,5.4,0.11,0.87,0.8,0.2,3.96,22.0,2.4,0.6,13.4,0.0,85.4
Lamare Bogarde,0,Aston Villa,-1,0,19,5,1375,1400,1350,15.0,0.33,1.33,8.93,2.67,0.02,0.93,0.67,0.0,1.57,6.67,2.33,1.33,0.0,0.0,84.0
Lamare Bogarde,0,Aston Villa,1,1,22,3,1100,1110,1090,9.0,0.25,1.75,7.52,3.25,0.02,1.46,1.5,0.0,1.5,7.45,1.75,1.5,0.0,0.25,85.5
Lamare Bogarde,0,Aston Villa,1,1,24,3,1135,1100,1170,9.0,0.2,1.8,6.6,3.6,0.02,1.27,1.4,0.0,1.48,7.72,1.8,1.8,0.4,0.4,82.8
Leandro Trossard,1,Arsenal,10,0,8,3,1130,1140,1120,11.33,0.33,1.0,16.6,3.33,0.29,0.61,0.67,0.0,3.97,6.93,1.33,1.0,16.33,0.0,81.33
Leandro Trossard,1,Arsenal,3,1,9,3,1165,1150,1180,15.5,0.5,1.25,17.0,4.0,0.38,0.56,0.5,0.25,5.65,13.5,2.0,0.75,26.25,0.0,81.0
Leandro Trossard,1,Arsenal,6,0,10,3,1095,1090,1100,13.2,0.6,1.2,15.14,4.6,0.39,0.54,0.4,0.2,5.44,11.76,2.8,0.6,27.6,0.0,82.8
Leandro Trossard,1,Arsenal,9,0,11,3,1145,1120,1170,15.2,0.8,0.8,20.08,4.4,0.43,0.44,0.2,0.2,6.38,16.28,3.0,0.6,27.6,0.0,84.2
Leandro Trossard,1,Arsenal,12,1,12,3,1165,1130,1200,20.6,0.8,0.8,20.74,5.0,0.41,0.41,0.4,0.4,7.1,22.88,3.6,0.6,27.4,0.0,84.8
Leandro Trossard,1,Arsenal,3,0,17,3,1130,1130,1130,25.2,0.6,0.6,20.2,5.6,0.43,0.35,0.6,0.6,8.18,32.36,4.4,0.6,29.2,0.0,85.4
Leandro Trossard,1,Arsenal,2,1,18,3,1150,1090,1210,20.8,0.6,0.4,18.56,6.0,0.36,0.31,0.6,0.4,6.44,26.12,4.8,0.8,19.6,0.0,85.2
Leandro Trossard,1,Arsenal,13,1,19,3,1145,1150,1140,22.2,0.4,0.4,26.32,5.6,0.43,0.38,0.8,0.4,7.22,26.76,4.4,0.8,19.0,0.0,83.4
Leandro Trossard,1,Arsenal,2,1,21,4,1230,1170,1290,25.6,0.2,0.6,29.02,6.0,0.53,0.84,1.0,0.6,8.44,33.16,4.4,1.0,22.0,0.0,83.4
Leandro Trossard,1,Arsenal,2,1,23,3,1135,1100,1170,20.6,0.4,0.6,25.3,6.0,0.48,0.8,0.6,0.4,7.36,26.56,4.0,1.4,21.6,0.2,78.0
Leandro Trossard,1,Arsenal,3,0,24,3,1145,1100,1190,14.6,0.4,0.8,22.64,5.4,0.44,0.87,0.8,0.2,5.44,14.96,3.6,1.0,16.6,0.2,77.4
Leny Yoro,0,Man Utd,1,0,4,4,1305,1230,1380,11.67,0.0,6.0,6.17,7.67,0.1,1.41,1.33,0.0,2.4,13.67,2.0,1.67,4.33,0.0,86.67
Leny Yoro,0,Man Utd,6,1,7,3,1100,1100,1100,8.0,0.0,5.25,4.82,6.5,0.08,1.42,1.5,0.0,1.88,10.4,2.75,1.25,3.75,0.0,80.25
Leny Yoro,0,Man Utd,1,1,9,3,1150,1090,1210,11.6,0.2,5.2,3.92,6.6,0.07,1.24,1.2,0.0,1.94,10.8,2.8,1.4,4.8,0.0,81.0
Leny Yoro,0,Man Utd,1,0,10,3,1130,1110,1150,11.0,0.2,4.2,3.96,5.6,0.07,1.2,1.4,0.0,1.84,9.72,2.8,1.4,4.8,0.0,81.0
Leny Yoro,0,Man Utd,2,1,12,3,1100,1110,1090,7.8,0.2,3.8,1.86,5.4,0.03,1.19,1.6,0.0,1.58,10.92,2.8,1.6,3.0,0.0,79.0
Leny Yoro,0,Man Utd,1,0,13,3,1205,1150,1260,10.0,0.2,4.2,6.52,5.6,0.02,1.0,1.4,0.0,2.22,12.96,4.0,1.4,2.6,0.0,80.2
Leny Yoro,0,Man Utd,1,1,16,3,1150,1100,1200,9.8,0.2,4.4,6.52,6.2,0.02,1.02,1.2,0.0,2.32,13.84,3.4,1.8,2.6,0.0,78.6
Leny Yoro,0,Man Utd,1,0,17,3,1185,1170,1200,4.0,0.0,4.8,6.8,6.2,0.02,1.2,1.8,0.0,2.1,13.12,3.2,1.4,0.8,0.0,75.4
Leny Yoro,0,Man Utd,2,0,20,3,1145,1100,1190,4.0,0.0,4.6,6.68,6.0,0.03,1.26,1.8,0.0,2.16,13.6,3.8,1.4,1.2,0.0,74.0
Lesley Ugochukwu,1,Burnley,10,1,8,3,1095,1080,1110,6.33,0.33,2.33,6.17,7.67,0.01,1.52,1.0,0.0,1.6,7.93,2.33,3.0,1.67,0.0,75.33
Lesley Ugochukwu,1,Burnley,2,0,9,3,1085,1050,1120,12.75,0.5,3.0,5.18,7.25,0.11,1.71,0.75,0.25,2.75,16.75,2.0,2.25,5.5,0.0,77.0
Lesley Ugochukwu,1,Burnley,2,1,10,5,1300,1340,1260,12.2,0.4,3.0,4.52,8.0,0.11,1.86,1.0,0.2,2.74,17.08,2.4,2.6,5.8,0.0,79.6
Lesley Ugochukwu,1,Burnley,5,0,11,3,1075,1050,1100,11.0,0.2,2.8,1.78,7.8,0.11,2.2,1.4,0.2,2.3,15.68,2.6,2.4,5.6,0.0,78.2
Lesley Ugochukwu,1,Burnley,2,1,12,3,1180,1140,1220,12.6,0.2,2.4,2.16,6.2,0.14,1.95,1.2,0.2,2.92,14.84,2.0,1.8,12.2,0.0,77.2
Lesley Ugochukwu,1,Burnley,2,0,15,3,1220,1180,1260,13.4,0.2,1.8,2.56,5.0,0.14,1.83,1.2,0.2,3.0,14.48,2.0,1.2,13.0,0.0,74.8
Lesley Ugochukwu,1,Burnley,9,1,16,3,1090,1080,1100,8.0,0.0,1.2,6.78,5.6,0.07,1.72,1.6,0.0,2.42,6.96,3.2,1.2,10.4,0.0,76.4
Lesley Ugochukwu,1,Burnley,2,0,17,3,1220,1240,1200,13.2,0.0,0.8,9.0,4.6,0.25,1.67,1.8,0.2,3.96,12.92,3.2,0.6,17.6,0.0,74.8
Lesley Ugochukwu,1,Burnley,3,1,18,3,1100,1110,1090,14.2,0.0,1.4,8.62,5.8,0.25,1.43,1.6,0.2,4.1,15.04,3.6,0.8,17.2,0.0,78.8
Lesley Ugochukwu,1,Burnley,4,1,19,3,1160,1170,1150,13.2,0.2,1.8,8.58,7.6,0.24,1.35,1.4,0.2,3.7,16.96,4.8,1.0,11.4,0.0,82.8
Lesley Ugochukwu,1,Burnley,1,0,20,3,1160,1110,1210,16.0,0.2,2.0,11.46,9.4,0.24,1.63,1.6,0.2,4.3,19.4,5.6,1.8,12.2,0.0,86.0
Lesley Ugochukwu,1,Burnley,4,1,21,3,1135,1100,1170,15.0,0.2,2.0,7.14,8.8,0.23,1.55,1.6,0.2,3.76,19.2,4.4,2.4,11.4,0.0,78.8
Lesley Ugochukwu,1,Burnley,4,0,22,4,1265,1210,1320,9.6,0.2,3.0,4.8,11.0,0.02,1.61,1.4,0.0,2.14,13.88,5.6,2.4,2.8,0.0,80.4
Lesley Ugochukwu,1,Burnley,2,1,23,3,1165,1130,1200,9.6,0.2,3.6,4.86,11.6,0.03,2.03,1.4,0.0,2.48,16.88,5.6,2.4,3.2,0.0,81.0
Lesley Ugochukwu,1,Burnley,1,0,24,3,1145,1120,1170,10.6,0.0,3.4,4.94,11.4,0.01,2.27,1.8,0.0,2.3,16.04,5.4,2.6,2.0,0.0,81.0
Lewis Cook,1,Bournemouth,3,1,21,3,1165,1130,1200,21.0,0.0,5.33,30.8,14.0,0.08,1.56,2.33,0.0,5.53,23.47,6.0,2.67,1.0,0.0,90.0
Lewis Cook,1,Bournemouth,4,0,22,3,1160,1110,1210,18.0,0.0,5.5,23.48,14.25,0.07,1.48,2.25,0.0,4.42,19.85,6.0,2.75,0.75,0.25,90.0
Lewis Cook,1,Bournemouth,4,1,23,4,1230,1170,1290,18.0,0.0,5.8,19.22,15.0,0.06,1.4,2.0,0.0,4.14,21.36,6.8,2.4,0.6,0.2,90.0
Lewis Cook,1,Bournemouth,3,0,24,3,1085,1050,1120,16.4,0.0,6.4,8.58,15.6,0.04,1.45,2.0,0.0,2.96,19.96,6.4,2.8,0.8,0.2,90.0
Lewis Dunk,0,Brighton,2,0,4,3,1220,1240,1200,14.33,0.0,5.33,0.97,6.33,0.06,1.39,1.33,0.0,1.93,12.27,4.67,1.0,6.0,0.0,90.0
Lewis Dunk,0,Brighton,3,1,5,3,1165,1130,1200,11.75,0.0,6.75,3.55,7.5,0.05,1.41,1.5,0.0,2.52,15.0,4.0,0.75,6.5,0.25,90.0
Lewis Dunk,0,Brighton,1,0,6,3,1190,1160,1220,11.4,0.0,7.4,2.92,8.4,0.05,1.37,1.6,0.0,2.6,17.28,4.0,1.0,5.6,0.2,90.0
Lewis Dunk,0,Brighton,1,0,7,3,1085,1050,1120,9.8,0.0,7.4,2.88,8.4,0.04,1.58,1.6,0.0,2.42,16.08,3.4,1.0,5.0,0.4,90.0
Lewis Dunk,0,Brighton,2,1,8,3,1160,1170,1150,9.2,0.0,6.6,3.26,7.6,0.06,1.37,1.4,0.0,2.36,14.92,2.8,1.0,5.2,0.6,90.0
Lewis Dunk,0,Brighton,0,0,9,3,1205,1150,1260,8.6,0.0,7.4,3.4,8.6,0.04,1.3,1.4,0.0,2.48,17.2,2.6,1.2,4.0,0.6,90.0
Lewis Dunk,0,Brighton,6,1,10,3,1095,1080,1110,8.0,0.0,6.4,1.4,7.8,0.08,1.27,1.8,0.0,2.04,15.08,4.4,1.4,3.8,0.4,90.0
Lewis Dunk,0,Brighton,6,0,11,3,1205,1150,1260,11.4,0.2,5.2,1.6,6.4,0.08,1.12,1.4,0.0,1.82,12.8,4.4,1.2,3.8,0.4,90.0
Lewis Dunk,0,Brighton,6,0,13,3,1130,1110,1150,14.6,0.4,4.8,1.54,6.0,0.07,0.91,1.2,0.0,1.94,14.32,4.8,1.2,3.4,0.2,90.0
Lewis Dunk,0,Brighton,0,1,14,3,1145,1150,1140,18.8,0.6,5.8,1.2,6.6,0.06,0.94,1.0,0.0,2.2,17.16,5.4,0.8,3.6,0.0,90.0
Lewis Dunk,0,Brighton,1,1,15,3,1075,1050,1100,15.8,0.6,5.0,1.24,5.6,0.05,1.13,1.6,0.0,2.14,17.6,5.6,0.6,2.6,0.0,90.0
Lewis Dunk,0,Brighton,0,0,16,4,1265,1210,1320,18.4,0.6,5.2,3.74,6.0,0.01,1.1,1.0,0.0,2.82,21.84,4.6,0.8,2.6,0.2,90.0
Lewis Dunk,0,Brighton,0,0,18,5,1375,1400,1350,14.0,0.4,5.2,4.02,6.0,0.02,1.38,1.4,0.0,3.02,23.48,4.6,0.8,2.6,0.4,90.0
Lewis Dunk,0,Brighton,2,0,19,3,1075,1050,1100,10.4,0.2,5.4,4.92,6.2,0.02,1.85,1.8,0.0,3.2,24.84,4.6,0.8,2.2,0.6,90.0
Lewis Dunk,0,Brighton,6,1,20,3,1055,1010,1100,5.4,0.0,6.0,5.26,7.0,0.03,2.12,2.2,0.0,3.14,23.32,4.2,1.0,2.8,0.8,90.0
Lewis Dunk,0,Brighton,3,0,21,4,1305,1230,1380,11.8,0.2,6.4,7.6,7.8,0.05,1.69,1.4,0.0,3.64,24.68,4.6,1.4,4.0,0.8,90.0
Lewis Dunk,0,Brighton,2,1,22,3,1150,1100,1200,10.6,0.2,6.8,4.96,8.4,0.05,1.98,1.4,0.0,3.22,24.52,4.2,1.6,2.6,0.8,90.0
Lewis Dunk,0,Brighton,3,0,23,3,1130,1140,1120,12.0,0.2,7.4,6.62,8.8,0.05,1.86,1.2,0.0,3.44,23.84,4.2,1.4,3.8,0.6,90.0
Lewis Dunk,0,Brighton,4,1,24,3,1100,1110,1090,14.0,0.2,8.2,8.2,9.6,0.12,1.46,1.2,0.0,4.46,26.12,4.2,1.4,10.2,0.4,90.0
Lewis Hall,0,Newcastle,3,1,14,3,1165,1130,1200,19.67,0.33,2.0,13.1,4.67,0.21,1.27,0.67,0.0,3.83,21.4,4.0,2.67,4.0,0.0,85.0
Lewis Hall,0,Newcastle,4,0,16,3,1145,1120,1170,18.5,0.25,3.25,10.28,6.25,0.2,1.14,1.0,0.0,3.82,22.65,4.5,3.0,5.5,0.0,86.25
Lewis Hall,0,Newcastle,2,1,17,3,1180,1140,1220,17.4,0.2,4.4,8.72,7.2,0.17,0.97,1.0,0.0,3.7,23.2,4.2,2.8,5.2,0.0,87.0
Lewis Hall,0,Newcastle,2,0,18,3,1205,1150,1260,13.0,0.0,5.6,11.44,8.2,0.16,1.1,1.4,0.0,3.9,23.28,3.2,2.6,4.4,0.2,87.0
Lewis Hall,0,Newcastle,4,0,19,3,1095,1090,1100,16.2,0.0,5.2,15.14,7.6,0.18,0.9,1.4,0.0,4.74,25.56,4.8,2.4,6.8,0.2,89.8
Lewis Hall,0,Newcastle,6,1,20,3,1165,1150,1180,14.6,0.0,6.4,11.42,8.8,0.11,0.93,1.4,0.0,4.22,23.48,5.8,2.4,7.4,0.2,90.0
Lewis Hall,0,Newcastle,4,1,21,3,1095,1080,1110,17.4,0.2,6.0,16.22,7.8,0.17,0.89,1.0,0.0,4.68,23.04,5.0,1.8,7.6,0.2,84.4
Lewis Hall,0,Newcastle,9,0,22,3,1085,1050,1120,17.4,0.2,4.8,23.5,6.2,0.19,1.21,1.4,0.0,5.14,21.08,5.0,1.4,6.8,0.2,84.4
Lewis Hall,0,Newcastle,1,1,23,3,1145,1150,1140,22.4,0.4,4.2,22.38,5.2,0.22,1.03,1.0,0.0,5.16,20.8,6.2,1.0,8.4,0.0,84.4
Lewis Hall,0,Newcastle,3,0,24,4,1265,1210,1320,21.6,0.4,5.2,23.56,6.6,0.21,1.0,1.2,0.0,5.2,22.36,6.0,1.4,6.0,0.0,84.4
Lewis Miley,1,Newcastle,2,1,14,3,1165,1130,1200,25.33,0.33,2.0,17.73,8.33,0.23,0.97,0.67,0.33,5.17,26.13,5.0,1.33,7.67,0.0,80.0
Lewis Miley,1,Newcastle,2,0,16,3,1145,1120,1170,22.75,0.25,2.0,17.7,7.25,0.24,0.88,0.75,0.25,5.65,23.95,4.0,1.25,14.75,0.0,82.5
Lewis Miley,1,Newcastle,4,1,17,3,1180,1140,1220,20.8,0.2,2.0,14.8,6.8,0.22,0.77,0.8,0.2,5.1,21.6,3.4,1.4,14.6,0.0,84.0
Lewis Miley,1,Newcastle,2,0,18,3,1205,1150,1260,20.2,0.0,2.8,12.54,8.2,0.22,0.9,1.2,0.2,4.86,21.48,4.2,1.2,14.6,0.0,84.0
Lewis Miley,1,Newcastle,4,0,19,3,1095,1090,1100,22.2,0.0,2.6,15.66,8.8,0.25,0.88,1.2,0.2,5.5,23.64,4.8,1.4,15.8,0.0,90.0
Lewis Miley,1,Newcastle,7,1,20,3,1165,1150,1180,14.6,0.0,3.6,8.64,10.0,0.13,0.9,1.2,0.0,3.38,13.28,5.0,1.4,12.0,0.0,90.0
Lewis Miley,1,Newcastle,4,1,21,3,1095,1080,1110,18.2,0.2,4.0,8.04,11.2,0.22,0.92,1.0,0.0,3.12,17.72,5.4,1.8,5.6,0.0,90.0
